symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
AXP,American Express Co.,3.2095000000000002,3.2095000000000002,2.28455,19.5238,0.5771,7.46165,6.7613,2.74637259568995,0.715918008639935,1.0,0.19200601812325,1.0,0.19219000592749,0.13592574713161498,0.28408199136006496,0.0,0.19895000000000002,0.0,0.715918008639935,1.0,0.19200601812325,0.5771,0.6910499999999999,0.0,7.78641308584445,0.162496346918345,0.0,0.0,0.0,0.0,657.3219,0.0,156.64605,0.0,0.45645,4.04915,0.0,0.0,0.0,0.0,8.86257233135815,6.38655,5.708,11.974599999999999,0.341,0.5771,0.33856153077853,0.892740851223125,0.0,0.0,9.3594608749424,4.42611575513445,0.32375376240682996,0.08844999999999999,0.46785000000000004,0.44634999999999997,0.34695,0.4246,0.41955,0.0146,0.01675,0.0,0.0964,0.1106,0.01035,0.009850000000000001,-0.0078,0.028,-0.0163,-0.03915,0.023799999999999998,-0.02685,-0.0794,0.047700000000000006,0.045950000000000005,0.1286,0.09895,-0.1002,0.08165,0.05155,0.0,0.0824,0.15485000000000002,0.03455000000000001,0.0,-0.04815,145.58411214953273
AZO,"AutoZone, Inc.",0.0,0.77575,1.2540499999999999,13.1203,63.6512,11.8796,8.429,2.0252672252287,0.635899037746125,0.8792751496496249,0.175863956564625,0.502656357309585,0.175863956564625,0.09833235330217649,0.364100962253875,0.32725,-1.2583,0.31520000000000004,0.635899037746125,0.8792751496496249,0.175863956564625,63.6512,1.0735999999999999,3.1961,2.9085721894031,1.3015992389175999,0.899,0.0770624121143645,0.0331630210929445,-56.102250000000005,6.50535,62.48615,117.03200000000001,5.7631,0.51735,-5.1168,1.2667239121482,1.2646441627452,8.28335,0.375036524236925,0.0,20.69095,15.19115,1.85195,0.0,63.6512,0.14899763666107002,0.7313944684945299,0.375036524236925,22.841441991904,3.7338919959738,3.7338919959738,0.0,0.0659,0.08405,0.08405,0.07390000000000001,0.22675,0.22225,-0.12475,-0.12140000000000001,0.0,0.1489,0.1596,0.1619,0.14534999999999998,0.17665,0.21745,0.20915,0.20765,0.22155,0.14105,0.18565,0.0,0.0,0.0,0.0,0.0,0.0,0.38515,0.03535,0.029650000000000003,-2.08485,0.1393,0.0,0.0564,396.86644023227785
BA,The Boeing Co.,17.89515,0.0,0.66025,21.81835,5.86575,17.0901,11.618450000000001,4.1301262080515,0.751274586133315,0.86579123415048,0.054013880881271,0.18287946671721,0.0541285691057235,0.035320355062127495,0.248725413866685,0.1759,0.90605,0.10170000000000001,0.751274586133315,0.86579123415048,0.054013880881271,5.86575,2.5007,3.657,7.4868257008957,1.019124788127065,1.1095,0.638592277988665,0.215820776979235,-140.25815,59.7244,0.0,40.861149999999995,0.0,0.19475,5.28195,0.828700207293745,0.838246992962095,7.882499999999999,0.335598266715715,26.974373807349,5.867699999999999,4.346,9.99385,0.6385000000000001,5.86575,0.063981740302451,0.7166952155421951,0.335598266715715,5.5194797056559,3.8070004825902,1.8151766219357999,0.6543856527543199,0.08685,0.46875,0.43965000000000004,0.5058,0.4583499999999999,0.4599500000000001,0.0005499999999999993,0.0,0.025,7.24975,1.30135,0.042499999999999996,0.0733,0.0363,-0.01735,-0.005850000000000008,-0.18939999999999999,0.0172,0.015300000000000001,-0.09305,-0.12284999999999999,-0.24505,-0.26255,0.1161,0.1391,0.0907,-0.07644999999999999,0.26034999999999997,0.12940000000000002,1.47305,0.34075,0.18000000000000002,0.087,498.7441393168118
BAC,Bank of America Corp.,0.5747,1.0923500000000002,1.15475,0.0,1.6576,1.2572,1.31705,85.8647507283485,0.7197247706422,0.5,0.012219240668679498,1.0,0.34419011875153,0.016075605956572,-0.2197247706422,0.0,0.00865,0.0,0.7197247706422,0.5,0.012219240668679498,1.6576,0.0,0.0,7.7116814465395,0.051155097608717504,0.0,0.0,0.0,0.0,266.98125,0.0,0.0,0.0,0.3375,3.3,0.0,0.0,0.0,0.0,9.779590236414549,12.6083,12.413,39.2959,-0.123,1.6576,0.916596244290395,0.98538790432446,0.0,0.0,70.77189558004049,24.145041056999,0.38742829827916,0.28255,-0.6594,0.10289999999999999,-1.2467000000000001,-0.90645,-0.90645,0.4749,0.47409999999999997,-0.49105,15.3978,32.24625,0.03175,-0.005549999999999999,-0.05295,0.21200000000000002,0.0,0.6186,-0.04905,-0.13095,-0.2209,0.0685,0.0035499999999999993,-0.05515,-0.27344999999999997,-0.5327999999999999,-0.7392000000000001,0.6127499999999999,0.0,0.12115000000000001,-0.2224,0.09670000000000001,0.0,0.3414,108.3118793674145
BAX,"Baxter International, Inc.",2.5549,3.9547499999999998,1.3886500000000002,10.094899999999999,5.74585,9.081,5.970549999999999,2.2270179506439,0.78179356917095,0.96055520979109,0.18901835465739,0.49166697999227005,0.19767016100027002,0.14304772071086,0.21820643082905,0.20005,0.26139999999999997,0.14815,0.78179356917095,0.96055520979109,0.18901835465739,5.74585,0.94635,5.16045,2.4383014990231002,0.7291075001140199,1.915,1.18236463347465,0.6442717189133951,-140.1466,65.6291,0.0,111.6052,0.0,0.245,0.6226,0.361379277730725,0.383238902865215,25.7198,0.6926587209302,2.53822935107645,4.9411000000000005,3.29,4.5703,0.39249999999999996,5.74585,0.232697639376995,0.6653736432010751,0.6926587209302,64.60821026722925,2.99360817710925,1.79310617005195,0.38556417872313,-0.011250000000000003,-0.0926,-0.06775,-0.1306,-0.1044,-0.0991,-0.0284,-0.03435,0.1374,0.0945,0.14525,0.06575,0.0627,0.0833,0.098,0.1585,0.12545,0.08415,0.2563,0.08005,0.08405,0.1222,0.04165,0.068,0.14065,0.202,0.07325,0.005150000000000002,0.06715,0.06415,0.08105,0.02715,0.0383,137.17203733051596
BBT,BB&T Corp.,1.0913,1.9999000000000002,2.83535,22.0752,3.2808,3.68535,-14.545850000000002,1.83438348959305,0.85968114102308,1.0,0.154915713181045,1.0,0.159788650804305,0.132931492238795,0.14031885897692,0.0,0.051000000000000004,0.0,0.85968114102308,1.0,0.154915713181045,3.2808,0.2652,0.0,3.6887886580241,0.0391308891602945,0.0,0.0,0.0,0.0,146.48489999999998,0.0,319.2762,0.0,0.1762,1.73815,0.0,0.0,0.0,0.0,9.863864534942,1.7008999999999999,1.254,3.71115,0.7885,3.2808,0.17694522009930852,0.42615596963423,0.0,0.0,1.9688473520249499,1.445276304304025,0.680432240305265,0.054400000000000004,-0.29545,-0.2832,-0.19704999999999998,-0.27895,-0.28345,0.1235,0.12665,-0.42469999999999997,2.8931,1.7866,0.018250000000000002,-0.0069500000000000004,-0.053,0.10095,0.03015,0.13615,-0.04215,-0.1542,-0.2495,0.07189999999999999,0.04365,0.034300000000000004,0.0081,-0.08915,-0.19145,-0.18615,0.0,0.018999999999999996,-0.098,-0.023749999999999997,0.0,0.0796,103.3029381965552
BBY,"Best Buy Co., Inc.",2.4357,4.4879,0.3124,11.6456,25.3308,9.6406,6.9735,0.95068137573005,0.61198884758364,0.95900178253119,0.045569928720833,0.24454237150458,0.048088053124302,0.02674491805942,0.38801115241636,0.2328,0.2084,0.1983,0.61198884758364,0.95900178253119,0.045569928720833,25.3308,3.1348,9.6187,12.099017199017,2.690580264452,1.177,0.4384049899755,0.20338605480062,-53.8262,14.9727,0.0,39.1069,0.0,0.0985,0.2851,0.14870689655172,0.22186653533612,24.3913,1.2241953385128,2.8958860759494,5.2927,3.8172,4.381,0.177,25.3308,0.0447982454359,0.72121486854034,1.2241953385128,3.1604584527221,3.5869918699187,2.5983510011779,0.17767653758542,0.0949,0.2671,0.2663,0.3131,0.3004,0.2971,0.0104,0.0109,0.037,0.1753,1.7718,0.1582,0.1606,0.166,0.121,0.0549,0.1314,0.1539,0.0944,0.0342,0.2032,0.1075,0.0564,0.0,0.1487,0.1587,0.0814,0.1542,0.1565,0.3471,-0.082,0.0,0.071,68.37222378408771
BDX,"Becton, Dickinson & Co.",3.20605,3.2517500000000004,2.4021999999999997,13.40405,6.1093,15.860999999999999,9.7939,1.25738643117715,0.74714746811208,0.97392530188593,0.24824414385127,0.522398377796675,0.22481816516721997,0.1806106710548,0.25285253188792,0.2165,0.24095,0.1598,0.74714746811208,0.97392530188593,0.24824414385127,6.1093,1.8761,6.2177500000000006,2.3264643780601,0.744556116575105,2.6550000000000002,1.7585029591922,0.75598643251849,-124.7169,61.40385,0.0,49.05970000000001,0.0,0.18964999999999999,0.34015,0.220123142126825,0.253483534865155,38.59695,0.967431160314655,1.7925387020210501,7.34265,4.54275,5.5311,0.2605,6.1093,0.24527803414573002,0.61817161906454,0.967431160314655,6.43158275562345,2.6284031817953,1.7459169892372,0.25983355919998496,0.02185,0.0751,0.031799999999999995,0.0813,0.10414999999999999,0.1095,-0.01515,0.0,0.13955,0.016800000000000002,0.03745,0.07915,0.07844999999999999,0.06755,0.1363,0.09675,0.1575,0.15255000000000002,0.18475,0.1725,0.11745,0.12075,0.1019,0.14700000000000002,0.1629,0.15039999999999998,0.0572,0.0304,0.10655,0.07495,0.26805,0.051250000000000004,0.0063,270.0021769102387
BEN,"Franklin Resources, Inc.",3.075,3.6554,4.8179,21.4015,7.9199,26.9812,25.3499,1.93689048559715,0.70022333122745,0.9945671354363399,0.33090489977077997,1.0,0.31069224275396,0.23041056827556,0.29977666877255,0.0,0.1523,0.0,0.70022333122745,0.9945671354363399,0.33090489977077997,7.9199,6.31725,0.0,9.24737582211345,0.49477474379386,0.0,0.0,0.0,0.0,46.65115,0.0,15.2086,0.0,0.05215,0.07135,0.0,0.0,233.4065,0.0,1.3132005666192499,1.68655,1.61145,5.299799999999999,0.429,7.9199,0.21750381632479499,0.94739453557854,0.0,0.0,21.479357504029,2.2250215270865503,0.41304834555038,0.045399999999999996,0.09484999999999999,0.07840000000000003,0.08834999999999998,0.11134999999999998,0.11294999999999997,-0.01135,0.0,2.0143,0.5145500000000001,0.5579000000000001,0.089,0.07214999999999999,-0.0103,0.0582,0.055499999999999994,-0.0776,0.09735,0.07705000000000001,-0.05945,0.1153,0.09415000000000001,0.06294999999999999,0.23525,0.131,0.6251,0.009399999999999992,0.0,0.08134999999999999,0.06665,3.2689000000000004,0.0,0.07070000000000001,-8.70733249051834
BIIB,"Biogen, Inc.",2.7095000000000002,5.60745,3.4612,16.36105,6.1286,14.28095,12.11435,1.01335966349567,0.7419350706101999,1.0,0.293129901710795,0.913921602583275,0.28036728679297496,0.217384304919655,0.2580649293898,0.30305000000000004,0.1711,0.12775,0.7419350706101999,1.0,0.293129901710795,6.1286,9.3254,15.9407,2.7734378627675,0.54733706243417,2.9445,2.37400229886235,0.7686197063854601,-272.19605,63.09125,0.0,11.2309,0.0,0.13865,0.19990000000000002,0.156469410370505,0.16629525325025502,0.0,1.1635642194855,1.437069062701,5.08995,4.4585,2.5178000000000003,0.0,6.1286,0.29501530928048497,0.8696896283219251,1.1635642194855,33.118932327500005,7.93865807121245,7.93865807121245,0.0,0.0807,0.08105000000000001,0.01985,0.13745,0.2216,0.22015,-0.0695,-0.06915,0.0,0.09974999999999998,0.15165,0.32084999999999997,0.19669999999999999,0.23585,0.27285,0.1554,0.20179999999999998,0.2641,0.8355999999999999,0.49505,0.2395,0.01065,0.0378,0.0,0.0,0.0,0.1255,0.049249999999999995,-0.02255,0.039,0.0412,0.08495,0.05845,475.5145305185053
BK,The Bank of New York Mellon Corp.,1.1548,4.51215,3.67355,7.3301,0.0,9.52855,9.0791,8.634239389604,0.353155680224405,0.5,-0.038583365989889984,1.0,-0.02363373319539,0.018292097946515,0.146844319775595,0.0,0.020199999999999996,0.0,0.353155680224405,0.5,-0.038583365989889984,0.0,0.3414,0.0,6.3130297848304,0.044829010072679004,0.0,0.0,0.0,0.0,0.0,0.0,400.52845,0.0,0.1002,0.7497499999999999,0.0,0.0,0.0,0.0,7.48308917774585,3.2735,3.0525,58.44645,-0.1325,0.0,0.40667666452001,0.93207440712334,0.0,0.0,15.434294871795,5.1620823404996,0.087370929308975,0.20310000000000003,0.07010000000000005,0.21805000000000008,0.42785000000000006,0.40460000000000007,0.40025,0.0276,0.0291,-0.38144999999999996,0.1843,0.20665,0.02445,0.0166,-0.0817,0.0,-0.02885,-0.12215000000000001,0.00365,-0.0047,-0.01015,0.12890000000000001,0.1491,0.04815,-0.0407,-0.12279999999999999,-0.2142,0.0,0.0,0.0293,0.0459,0.03705,0.0,0.01115,93.46465390279823
BKNG,"Booking Holdings, Inc.",9.0787,15.2339,5.2321,27.624499999999998,22.05725,22.0578,22.0356,0.7429724532670949,0.907051337594565,0.9548771784943,0.225444870329615,0.5790049571817599,0.228206401222395,0.19017161674332,0.09294866240544,0.5525,0.33065,0.53545,0.907051337594565,0.9548771784943,0.225444870329615,22.05725,9.91685,0.0,77.15975128815549,1.16817511628485,3.3285,3.06291663344805,0.63091898116985,0.0,18.8704,0.0,10.0701,0.0,0.13540000000000002,0.20545,0.11725966239919601,0.1685719974754,22.633850000000002,2.11680451013645,1.4951980778960001,14.113800000000001,13.7,6.1526499999999995,0.0,22.05725,0.234969998701555,0.970647406743135,2.11680451013645,2222.442489916397,34.0717857297125,34.0717857297125,0.0,0.41645,0.5904,0.6488,0.8818,0.7201500000000001,0.84465,0.105,0.02355,0.0,0.5701,0.5949500000000001,0.0683,0.19724999999999998,0.218,0.0,0.6015999999999999,0.5911,0.0,0.43524999999999997,0.6253500000000001,0.0284,0.3755,0.4309,0.0,0.0,0.0,0.327,0.0,0.49095,0.483,0.46545000000000003,0.0,0.3252,491.5196633759507
BLK,"BlackRock, Inc.",1.42415,0.0,1.9653,27.5364,3.5820499999999997,19.59835,6.674250000000001,1.901729810431085,0.6899802241265649,0.95064806200959,0.325071103161345,0.87027793973772,0.310016898736055,0.212859839313775,0.310019775873435,0.0,0.057550000000000004,0.0,0.6899802241265649,0.95064806200959,0.325071103161345,3.5820499999999997,1.7840000000000003,0.0,15.365488069871999,0.037321848009542996,0.0,0.0,0.0,0.0,121.62299999999999,0.0,76.06635,0.0,0.028900000000000002,0.20535,0.0,0.0,20.30455,0.0,7.08027499395965,11.6465,11.065,26.30285,0.4375,3.5820499999999997,0.29327939243609,0.9504427542410849,0.0,0.0,20.257721667645498,2.8078995447229,0.429218475174845,0.4176,0.73935,0.5741,0.7369,0.38734999999999997,0.3919,0.22465,0.2216,0.14105,0.25429999999999997,0.24615,0.1877,0.22110000000000002,0.07985,0.2006,0.24945,0.23259999999999997,0.2145,0.23809999999999998,0.14405,0.40225,0.6414,0.15475,0.0,0.2639,0.186,0.3766,0.0,3.97105,0.33995,1.89065,0.0,0.3826,137.58748351759812
BLL,Ball Corp.,3.55995,0.0,0.75635,12.8125,11.945599999999999,17.6373,10.1791,2.7102041442705502,0.717584132645865,0.81323801715444,0.1020982023717345,0.17901844073259499,0.096227286093657,0.059571311150360504,0.282415867354135,0.1538,0.2768,0.08205,0.717584132645865,0.81323801715444,0.1020982023717345,11.945599999999999,2.8402000000000003,7.4994499999999995,3.77822626012,1.0678032416142,1.6245,0.62269684972924,0.128567149202095,-60.774100000000004,34.8712,0.0,32.5733,0.0,0.40305,1.7471999999999999,0.61556909184675,0.6354595464442849,5.37135,0.199389782489025,4.33342261170515,1.4586000000000001,0.9019999999999999,0.49095,0.087,11.945599999999999,0.075465390159818,0.61612396753141,0.199389782489025,3.22310343660595,2.801900594787,2.3336230078165503,0.0864561643563965,0.10615,0.15785,0.15065,0.2103,0.24534999999999998,0.2432,-0.029,-0.0274,0.0,-0.09385,-0.08385000000000001,0.09455,0.0872,0.0435,0.114,0.031049999999999998,0.0519,0.20495000000000002,0.12075,0.16044999999999998,0.1111,0.13845,0.11265,0.1045,0.01295,0.0,0.32085,0.06725,0.04325,0.24225,0.0802,0.0,0.17295,204.52380952380955
BMY,Bristol-Myers Squibb Co.,3.12725,6.88715,2.4928999999999997,9.71535,5.6952,13.07155,11.19875,1.53605279073405,0.78272239248734,1.0,0.433122093613705,0.7279372135419651,0.290099049304465,0.36171777150351003,0.21727760751265998,0.5563,0.45615,0.20595000000000002,0.78272239248734,1.0,0.433122093613705,5.6952,2.9341,13.36335,3.94910130926875,0.6167660833768049,2.0905,1.7248129652920499,0.981929613511245,-91.80895000000001,63.29729999999999,0.0,35.176500000000004,0.0,0.19014999999999999,0.38754999999999995,0.27275022759091,0.27867001687022497,0.0,0.731921926096655,2.03339550152495,2.33785,2.03,3.4093999999999998,0.3835,5.6952,0.223314125667225,0.8630035799356,0.731921926096655,27.991008991009004,8.08023714137995,1.4876891858546002,0.47192250151465,0.07085,0.1281,0.2082,0.15739999999999998,0.18145,0.18670000000000003,-0.06695,0.0,-0.21275,0.10070000000000001,0.2126,0.01895,0.0131,0.08765,0.0033,0.13705,0.21215,0.042899999999999994,0.18785000000000002,0.5297499999999999,0.07095,0.086,0.16665000000000002,0.018000000000000002,0.02615,-0.0063999999999999994,-0.015900000000000004,-0.17365,0.0269,0.21760000000000002,-0.10005,0.008099999999999998,-0.06365,132.0653256323442
BR,"Broadridge Financial Solutions, Inc.",2.87,5.6255500000000005,1.14815,11.9848,3.96145,6.46735,5.8690999999999995,1.6339810570774502,0.6319476983235399,1.0,0.152984336256775,0.26993563031899503,0.16088014913558502,0.096861133012243,0.36805230167646,0.3202,0.24054999999999999,0.2117,0.6319476983235399,1.0,0.152984336256775,3.96145,5.138800000000001,0.0,26.385128286059498,0.98913570779447,1.7375,0.9822026381008649,0.48477012389990504,0.0,62.81035,0.0,13.88085,0.0,0.1487,0.37905,0.274671705016175,0.274671705016175,0.0,1.3150262264733,2.63787186982855,3.0975,2.7952000000000004,2.1373499999999996,0.2875,3.96145,0.1982558924094,0.90454484062669,1.3150262264733,0.0,10.6478342749529,4.7078389188309995,0.260126570344355,0.0093,-0.0215,0.0355,0.0063499999999999945,0.017199999999999993,0.014450000000000005,-0.0132,-0.0067,0.58335,0.06004999999999999,0.04725,0.0,0.02805,0.01935,0.0,0.6135,0.20305,0.0,0.01625,0.047,0.0,-0.0426,0.055099999999999996,0.0,0.0,0.55275,-0.42835,0.0,-0.18705,0.0637,-0.1382,0.0,0.02545,563.1346578366445
BSX,Boston Scientific Corp.,1.0619999999999998,0.0,1.5671499999999998,0.0,5.844950000000001,111.90095,25.8431,17.626712328767,0.0,0.0,-0.0979352466586815,0.676222122423835,-0.0966110457540125,-0.13080835380097,0.0,-0.35235,-0.08879999999999999,-0.02345,0.0,0.0,-0.0979352466586815,5.844950000000001,9.6653,9.06805,4.67740913287575,0.33899159353082,1.454,0.664240757506155,0.183771925263032,-125.9001,61.5079,0.0,9.027000000000001,0.0,0.24045,0.48125,0.31435973290731,0.32489643208144003,-1.9593,0.100429791930194,2.0028338399444,0.38395,0.19399999999999998,0.35664999999999997,0.0,5.844950000000001,0.0718065725749785,0.40539843390143,0.100429791930194,139.48908730158564,1.9685490856299501,1.9685490856299501,0.0,-0.0333,0.33995,0.37839999999999996,0.2288,0.2353,0.2353,0.00645,0.00645,0.0,-0.46205,-0.6367,0.046450000000000005,-0.05765000000000001,-0.03465,-0.093,-0.25745,-0.28785,0.0,0.0,0.0,0.13344999999999999,0.0942,-0.10969999999999999,0.0,0.0,0.0,-0.029650000000000003,0.02395,-0.09670000000000001,-0.0799,-0.10185,-0.032,-0.0015499999999999993,332.2192513368984
BWA,"BorgWarner, Inc.",2.6837,5.2684,1.2175,83.14789999999999,6.177849999999999,26.55825,13.161349999999999,2.8804572620362503,1.999256858047075,0.49952411885582,0.0549853595289585,0.167480198080315,0.0510174400702195,0.03678922897795065,-0.9992568580470751,0.09215000000000001,0.08975,0.0462,1.999256858047075,0.49952411885582,0.0549853595289585,6.177849999999999,1.32725,12.7641,3.16142676180945,0.920512569775515,1.481,1.04991426546745,0.33237583177421504,-34.100899999999996,66.776,0.0,84.53,0.0,0.1938,0.45399999999999996,0.289547610188435,0.31072323727071005,4.4108,0.43662814513664,2.33059980700925,1.9333,0.9585,1.7521,0.261,6.177849999999999,0.0919646894221075,0.49835187114831,0.43662814513664,4.63668455461265,1.9944992348955,1.9187144450489502,0.255555555555555,0.30915000000000004,3.9175,7.4430499999999995,7.3681,7.566599999999999,7.044849999999999,-0.007949999999999999,0.058050000000000004,-0.86365,0.20550000000000002,2.6105,0.053649999999999996,0.03515,-0.01345,0.0176,0.007799999999999998,-0.05525,-0.008250000000000007,-0.1267,-0.19974999999999998,0.03375,0.0643,0.0217,-0.51105,-0.56825,-0.63945,0.30225,0.033299999999999996,0.09525,0.06975,0.24045,0.0,0.039599999999999996,103.63829787234044
BXP,"Boston Properties, Inc.",2.4267000000000003,2.4267000000000003,6.9723500000000005,56.81715,4.3863,25.18025,23.581000000000003,1.2893844589836,1.0,0.3566240826773,0.35642935080167,0.6573043272327901,0.3842369253391,0.12761802941216,0.0,0.0,0.0442,0.0,1.0,0.3566240826773,0.35642935080167,4.3863,1.96265,0.0,0.157636375757185,0.119281032328465,0.0,0.0,0.0,0.0,82.7841,0.0,45.5653,0.0,0.56375,1.646,0.0,0.0,1.5681500000000002,0.0,2.9150804778891,3.7033500000000004,-1.036,8.43355,1.4965000000000002,4.3863,0.325107760199835,-0.489981414589625,0.0,0.0,0.91803670871739,0.545703623935925,1.7939533727842,0.0341,0.17625,0.02805,0.44154999999999994,0.32384999999999997,0.3353499999999999,0.07815,0.0746,-0.14055,-0.1495,-1.5821999999999998,-0.0071,-0.023,-0.0302,-0.0225,-0.02765,-0.09735,-0.0318,-0.1495,-0.45825,0.05474999999999999,0.0394,0.03505,0.010100000000000001,-0.10335,-0.37115,-0.0085,0.0,0.106,0.013850000000000001,0.1308,0.0,0.04745,69.62977498691784
C,"Citigroup, Inc.",0.544,0.7171000000000001,1.26465,6.47945,2.3659,1.89345,1.2323499999999998,6.142622104652,0.413011297234125,0.5,0.022170489059154995,0.598899544844645,0.027548496582676003,0.0512098959543105,0.086988702765875,0.0,0.0272,0.0,0.413011297234125,0.5,0.022170489059154995,2.3659,0.20415,0.0,0.0,0.0442451758997215,0.0,0.0,0.0,0.0,142.23239999999998,0.0,247.3663,0.0,0.32785,3.90935,0.0,0.0,0.0,0.0,11.933448025828,-17.40325,-15.613,116.4552,-0.0065,2.3659,-0.13406400878611502,0.5035868407779,0.0,0.0,0.0,0.0,0.000424448217317485,0.9417,1.68275,1.77075,4.27175,1.15745,1.1506,1.3423,1.2751000000000001,-0.9955499999999999,0.047250000000000014,0.14085000000000003,-0.09845,-0.21899999999999997,-0.34585,0.03965,-0.139,0.0,-0.09055,-0.20145,-0.10325,-0.03475,-0.1654,-0.28005,-0.6547000000000001,-0.8188,-0.9138999999999999,-0.1562,0.0,-0.0057,-0.5395,-0.022399999999999996,0.0,-0.15175,67.46428571428574
CAG,"Conagra Brands, Inc.",1.5446499999999999,8.83045,0.6138,10.1882,14.989049999999999,3.86015,29.435950000000002,2.53833930029375,0.716265736849685,0.862005375748785,0.104356464545592,0.23932961434516,0.0884580144625225,0.065146626152945,0.283734263150315,0.18095,0.1659,0.07365,0.716265736849685,0.862005375748785,0.104356464545592,14.989049999999999,3.56245,6.80825,4.721016708601001,1.0693794846232,2.0325,0.759852723140795,0.31131394387218503,-5.600750000000005,24.0676,38.0855,25.91835,26.1278,0.30579999999999996,0.7230000000000001,0.409237211877835,0.419574587459065,7.3061,0.228958695553807,2.36473678885315,1.7913,0.8896,1.34155,0.46199999999999997,14.989049999999999,0.066307214792488,-0.7917984741653099,0.228958695553807,5.06980472570465,2.02016130227208,1.0759048123541801,0.282559087204565,0.0724,-0.10875,0.08955,-0.1608,-0.1151,-0.11560000000000001,-0.04325,0.0,0.0264,5.6071,2.4155,-0.061200000000000004,0.0506,0.10215,-0.0526,-0.07549999999999998,-0.14055,0.09175,0.047400000000000005,0.12539999999999998,0.0629,0.03205,0.0597,0.00475,-0.05945,-0.027700000000000002,-0.013500000000000005,-0.0886,-0.06535,0.005649999999999999,-0.0642,0.0,0.07200000000000001,106.99787943047563
CAH,"Cardinal Health, Inc.",1.7711000000000001,2.2354,0.1191,14.13205,18.8932,7.76515,6.7174,2.60985974083265,0.624072897037075,0.924757179457765,0.0156910485520875,0.038712266359926,0.0133373495325015,0.009257231775657,0.375927102962925,0.12279999999999999,0.12685000000000002,0.10275000000000001,0.624072897037075,0.924757179457765,0.0156910485520875,18.8932,2.7232000000000003,14.5319,66.30458401021,4.3745323687555,1.501,0.60565626765095,0.1691641123246295,0.7447499999999998,19.49435,22.9052,34.7821,5.71465,0.12565,0.4103,0.26854269877900505,0.29089714556123003,13.39465,0.69681259405329,3.3339329200634,4.96305,4.4226,5.5455000000000005,3.017,18.8932,0.018248959925612,0.876023965753205,0.69681259405329,6.519627896911651,12.9588544891641,4.4723622741807,0.28404987669871,0.0005500000000000001,-0.14379999999999998,-0.0369,-0.27855,-0.27849999999999997,-0.2763,0.0010999999999999998,-0.00415,8.3933,0.21115,0.303,0.12840000000000001,0.11379999999999998,0.10035,0.1859,-0.05085,0.08195,0.0588,-0.0354,-0.089,0.07705,-0.000449999999999999,-0.005549999999999999,0.44705,0.8574999999999999,1.1478,0.01855,-0.02935,-0.0665,-0.14045000000000002,-0.23445,0.0,0.0121,33.61714204626082
